institucion_origen;fecha_inicio;fecha_finalizacion;monto_total_adjudicado;monto_financiado_adjudicado;estado;cantidad_miembros_F;cantidad_miembros_M;sexo_director;area_conocimiento;cantidad_miembros_total;año_inicio;duracion_dias
CONICET;2014-01-01;2016-12-31;85900.0;85900.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;5.0;M;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;1.0;M;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;2.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;2.0;M;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;293000.0;293000.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;585000.0;585000.0;Finalizado;3.0;6.0;F;Ciencias Naturales Y Exactas;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;720000.0;720000.0;Finalizado;5.0;2.0;F;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;1.0;F;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;3.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;1.0;F;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;299163.0;299163.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;5.0;3.0;M;Ciencias Naturales Y Exactas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;0.0;M;Ciencias Médicas Y De La Salud;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;3.0;2.0;M;Ciencias Médicas Y De La Salud;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;585000.0;585000.0;Finalizado;10.0;2.0;F;Ciencias Médicas Y De La Salud;12.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;8.0;1.0;F;Ingenierías Y Tecnologías;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;100000.0;100000.0;Finalizado;7.0;2.0;F;Ciencias Naturales Y Exactas;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;4.0;2.0;F;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;4.0;1.0;M;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;298329.0;298329.0;Finalizado;4.0;3.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;9.0;3.0;F;Ciencias Naturales Y Exactas;12.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;3.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;3.0;F;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;148893.0;148893.0;Finalizado;1.0;3.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;6.0;0.0;M;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;195000.0;195000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;2.0;M;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;3.0;F;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;149200.0;149200.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;149780.0;149780.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;0.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;1.0;M;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;2.0;M;Ciencias Naturales Y Exactas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;2.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;2.0;M;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;195000.0;195000.0;Finalizado;3.0;2.0;M;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;7.0;1.0;F;Ciencias Naturales Y Exactas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2015-12-31;750000.0;750000.0;Finalizado;24.0;24.0;M;Ciencias Naturales Y Exactas;48.0;2014;729
CONICET;2014-01-01;2016-12-31;50000.0;50000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;2.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2015-12-31;636092.0;636092.0;Finalizado;8.0;1.0;F;Ciencias Naturales Y Exactas;9.0;2014;729
CONICET;2014-01-01;2016-12-31;297900.0;297900.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;4.0;2.0;F;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;330000.0;330000.0;Finalizado;8.0;3.0;M;Ciencias Naturales Y Exactas;11.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;290000.0;290000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;7.0;1.0;M;Ciencias Naturales Y Exactas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;149310.0;149310.0;Finalizado;5.0;0.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150.0;150.0;Finalizado;1.0;3.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;377000.0;377000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;350000.0;350000.0;Finalizado;3.0;3.0;M;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;3.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;6.0;F;Ciencias Naturales Y Exactas;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;291000.0;291000.0;Finalizado;0.0;4.0;F;Ingenierías Y Tecnologías;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;149000.0;149000.0;Finalizado;5.0;1.0;F;Ingenierías Y Tecnologías;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;294000.0;294000.0;Finalizado;5.0;1.0;M;Ingenierías Y Tecnologías;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;2.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;39900.0;39900.0;Finalizado;0.0;2.0;M;Ingenierías Y Tecnologías;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;307200.0;307200.0;Finalizado;0.0;7.0;M;Ingenierías Y Tecnologías;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;5.0;0.0;M;Ingenierías Y Tecnologías;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;306000.0;306000.0;Finalizado;0.0;7.0;M;Ingenierías Y Tecnologías;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;9.0;F;Ingenierías Y Tecnologías;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;6.0;M;Ingenierías Y Tecnologías;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;2.0;F;Ingenierías Y Tecnologías;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;1.0;M;Ingenierías Y Tecnologías;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;1.0;F;Ingenierías Y Tecnologías;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;1.0;9.0;M;Ingenierías Y Tecnologías;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;0.0;5.0;F;Ingenierías Y Tecnologías;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ingenierías Y Tecnologías;4.0;2014;1095
CONICET;2014-01-01;2015-12-31;650000.0;650000.0;Finalizado;16.0;7.0;M;Ingenierías Y Tecnologías;23.0;2014;729
CONICET;2014-01-01;2016-12-31;622000.0;622000.0;Finalizado;1.0;24.0;M;Ingenierías Y Tecnologías;25.0;2014;1095
CONICET;2014-01-01;2016-12-31;448000.0;448000.0;Finalizado;3.0;5.0;M;Ingenierías Y Tecnologías;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;585000.0;585000.0;Finalizado;2.0;4.0;M;Ingenierías Y Tecnologías;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;120000.0;120000.0;Finalizado;0.0;2.0;M;Ingenierías Y Tecnologías;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;2.0;M;Ingenierías Y Tecnologías;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;9.0;M;Ciencias Naturales Y Exactas;15.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;8.0;2.0;F;Ingenierías Y Tecnologías;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;5.0;5.0;M;Ingenierías Y Tecnologías;10.0;2014;1095
CONICET;2014-01-01;2015-12-31;750000.0;750000.0;Finalizado;32.0;25.0;M;Ingenierías Y Tecnologías;57.0;2014;729
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Médicas Y De La Salud;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;1.0;M;Ciencias Médicas Y De La Salud;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;5.0;0.0;F;Ciencias Naturales Y Exactas;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;1.0;F;Ciencias Médicas Y De La Salud;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;1.0;2.0;M;Ciencias Médicas Y De La Salud;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;5.0;1.0;F;Ciencias Médicas Y De La Salud;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;3.0;M;Ciencias Médicas Y De La Salud;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;0.0;F;Ciencias Médicas Y De La Salud;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;100000.0;100000.0;Finalizado;3.0;1.0;F;Ciencias Médicas Y De La Salud;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;3.0;1.0;M;Ciencias Médicas Y De La Salud;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ciencias Médicas Y De La Salud;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;1.0;M;Ingenierías Y Tecnologías;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;4.0;3.0;M;Ciencias Médicas Y De La Salud;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;50000.0;50000.0;Finalizado;0.0;1.0;F;Ciencias Médicas Y De La Salud;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;130000.0;130000.0;Finalizado;7.0;2.0;M;Ciencias Médicas Y De La Salud;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;133000.0;133000.0;Finalizado;3.0;1.0;F;Ciencias Médicas Y De La Salud;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;564000.0;564000.0;Finalizado;6.0;1.0;F;Ciencias Médicas Y De La Salud;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;9.0;5.0;F;Ciencias Naturales Y Exactas;14.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;0.0;1.0;F;Ciencias Naturales Y Exactas;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;2.0;F;Ciencias Médicas Y De La Salud;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;720000.0;720000.0;Finalizado;7.0;3.0;F;Ciencias Médicas Y De La Salud;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;4.0;2.0;M;Ciencias Médicas Y De La Salud;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;4.0;4.0;M;Ciencias Agrícolas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;3.0;4.0;M;Ciencias Agrícolas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;3.0;F;Ciencias Agrícolas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;7.0;F;Ciencias Agrícolas;13.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;6.0;2.0;F;Ciencias Naturales Y Exactas;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;74000.0;74000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;585000.0;585000.0;Finalizado;4.0;3.0;M;Ciencias Naturales Y Exactas;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;1.0;F;Ciencias Agrícolas;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;274060.0;274060.0;Finalizado;4.0;1.0;M;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;254000.0;254000.0;Finalizado;2.0;0.0;M;Ciencias Sociales;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;4.0;M;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;50000.0;50000.0;Finalizado;0.0;2.0;M;Ciencias Sociales;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;136200.0;136200.0;Finalizado;6.0;2.0;M;Ciencias Sociales;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;3.0;M;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;293100.0;293100.0;Finalizado;4.0;2.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;593000.0;593000.0;Finalizado;8.0;13.0;M;Ciencias Sociales;21.0;2014;1095
CONICET;2014-01-01;2016-12-31;315500.0;315500.0;Finalizado;6.0;8.0;F;Ciencias Sociales;14.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;2.0;7.0;M;Ciencias Sociales;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;256000.0;256000.0;Finalizado;3.0;4.0;M;Ciencias Sociales;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;3.0;1.0;M;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;2.0;F;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;262000.0;262000.0;Finalizado;0.0;2.0;M;Ingenierías Y Tecnologías;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;141929.0;141929.0;Finalizado;6.0;5.0;F;Ciencias Sociales;11.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;3.0;0.0;F;Ciencias Sociales;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;225000.0;225000.0;Finalizado;6.0;3.0;F;Ciencias Sociales;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;4.0;M;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;50000.0;50000.0;Finalizado;7.0;3.0;F;Ciencias Sociales;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;115000.0;115000.0;Finalizado;1.0;3.0;M;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;130000.0;130000.0;Finalizado;5.0;1.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;113000.0;113000.0;Finalizado;1.0;3.0;M;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;3.0;F;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;87600.0;87600.0;Finalizado;4.0;0.0;F;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;8.0;0.0;M;Ciencias Sociales;8.0;2014;1095
CONICET;2014-01-01;2016-12-31;240000.0;240000.0;Finalizado;12.0;2.0;F;Ciencias Sociales;14.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;6.0;0.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;6.0;0.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;2.0;F;Ciencias Sociales;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;450000.0;450000.0;Finalizado;6.0;1.0;F;Ciencias Sociales;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;300000.0;300000.0;Finalizado;7.0;5.0;F;Ciencias Sociales;12.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;6.0;1.0;F;Ciencias Sociales;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;7.0;3.0;M;Ciencias Sociales;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;4.0;1.0;M;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;149830.0;149830.0;Finalizado;4.0;0.0;F;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;149500.0;149500.0;Finalizado;3.0;2.0;F;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;990000.0;990000.0;Finalizado;13.0;2.0;M;Ciencias Sociales;15.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;5.0;0.0;F;Ciencias Sociales;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;148700.0;148700.0;Finalizado;3.0;1.0;F;Ciencias Sociales;4.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Sociales;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;288000.0;288000.0;Finalizado;7.0;7.0;F;Ciencias Sociales;14.0;2014;1095
CONICET;2014-01-01;2016-12-31;77858.0;77858.0;Finalizado;1.0;0.0;M;Ciencias Sociales;1.0;2014;1095
CONICET;2014-01-01;2016-12-31;294193.0;294193.0;Finalizado;4.0;3.0;F;Ciencias Sociales;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;290000.0;290000.0;Finalizado;8.0;3.0;M;Ciencias Sociales;11.0;2014;1095
CONICET;2014-01-01;2016-12-31;589533.0;589533.0;Finalizado;8.0;6.0;M;Ciencias Sociales;14.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Humanidades;2.0;2014;1095
CONICET;2014-01-01;2016-12-31;239000.0;239000.0;Finalizado;2.0;1.0;F;Humanidades;3.0;2014;1095
CONICET;2014-01-01;2016-12-31;361000.0;361000.0;Finalizado;6.0;4.0;F;Humanidades;10.0;2014;1095
CONICET;2014-01-01;2016-12-31;281260.0;281260.0;Finalizado;4.0;3.0;M;Humanidades;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;2.0;F;Humanidades;5.0;2014;1095
CONICET;2014-01-01;2016-12-31;200000.0;200000.0;Finalizado;6.0;1.0;M;Ciencias Sociales;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;276500.0;276500.0;Finalizado;8.0;1.0;F;Humanidades;9.0;2014;1095
CONICET;2014-01-01;2016-12-31;150000.0;150000.0;Finalizado;3.0;3.0;F;Humanidades;6.0;2014;1095
CONICET;2014-01-01;2016-12-31;585000.0;585000.0;Finalizado;3.0;4.0;M;Humanidades;7.0;2014;1095
CONICET;2014-01-01;2016-12-31;66700.0;66700.0;Finalizado;1.0;2.0;F;Humanidades;3.0;2014;1095
